X1,X6,X7,X8,X9,X10,X11,X18,X19,Y
30000,2,2,2,2,2,2,1800,1000,1
200000,-1,-1,-1,-1,-1,-1,1735,824,0
480000,-1,-1,-1,-1,-1,-1,1759,1759,1
50000,2,0,0,0,0,0,1325,1506,1
30000,2,2,2,2,2,2,1800,150,1
300000,-1,-1,-1,-1,-1,-1,1093,316,1
500000,0,0,0,0,0,-1,3008,4005,0
350000,-1,0,-1,-1,-1,-1,16158,2081,0
150000,-2,-2,-2,-2,-2,-1,10638,3260,0
30000,0,0,0,0,-2,-2,1582,1033,0
20000,1,2,0,0,0,0,2,2000,0
380000,0,0,0,0,0,0,10018,10000,0
70000,0,0,0,0,0,2,1994,1709,1
300000,-1,-1,-1,-1,-1,-1,1278,4045,0
160000,1,2,-1,0,0,0,0,142848,1
230000,1,-1,-1,0,-1,-1,1621,2015,0
260000,-1,-1,2,-1,-1,-1,674,0,0
360000,-2,-2,-2,-2,-2,-1,5180,5564,0
50000,0,0,-1,0,-1,0,2400,780,0
20000,-1,-1,-1,-2,-2,-2,3068,0,0
140000,0,0,0,0,0,0,3018,3000,0
50000,0,0,-1,0,0,0,2138,44447,0
50000,0,0,0,0,0,0,2100,2100,0
50000,0,0,0,0,0,0,1667,1987,0
50000,0,0,0,-1,-1,-2,10000,1175,1
80000,-1,0,0,0,0,0,5000,4176,0
90000,0,0,0,0,0,0,1500,1500,0
50000,-1,-1,-1,-1,-1,-1,493,493,0
270000,0,0,0,0,0,0,6500,6843,0
60000,1,2,0,0,0,0,0,2459,0
240000,-2,-2,-2,-2,-2,-2,1783,0,0
240000,0,0,0,0,0,0,6009,3017,0
30000,1,3,2,2,2,2,0,0,1
50000,1,2,0,0,0,0,0,2200,0
370000,0,0,0,2,0,0,4252,5500,0
50000,1,2,0,0,0,0,0,2500,0
130000,0,0,-1,0,0,0,0,7609,0
20000,1,4,3,2,2,2,0,0,0
410000,0,0,0,0,0,0,14000,13014,0
50000,0,0,0,0,0,0,2657,2743,0
30000,1,2,2,2,0,0,0,3600,0
20000,0,0,2,0,0,0,3000,1000,0
50000,0,0,0,2,2,2,2000,4000,0
360000,-2,-2,-2,-2,-2,-2,3144,590,0
70000,1,2,2,2,2,0,0,3000,0
160000,0,0,0,0,0,0,2725,2767,0
20000,0,0,0,0,0,0,2000,1700,0
110000,0,0,0,0,0,0,4000,3007,0
50000,1,2,0,0,0,0,0,3000,0
80000,0,0,0,0,0,0,4003,3003,0
150000,-1,-1,-1,-2,-2,-1,1815,0,0
290000,0,0,0,0,0,0,4434,3814,0
340000,0,0,0,0,0,0,1379,61883,0
110000,0,0,0,0,0,0,4500,5000,0
150000,2,2,2,2,2,2,5400,5026,1
280000,-2,-2,-2,-2,-2,-2,963,1072,0
20000,0,0,3,2,0,0,4600,0,1
180000,2,2,2,2,2,2,5000,5000,1
50000,0,0,0,2,0,0,6000,13000,1
200000,-2,-2,-2,-2,-2,-2,0,0,1
280000,-2,-2,-2,-2,-2,-2,1375,14111,0
100000,0,0,0,2,2,0,8000,7000,0
50000,0,0,0,0,0,0,3000,3000,0
210000,0,0,0,-2,-2,-2,4000,1584,0
280000,0,0,0,0,0,-1,1371,1389,0
350000,-2,-2,-2,-2,-2,-2,2184,10678,0
230000,-1,-1,-1,2,-1,0,1156,1728,0
100000,0,0,0,0,2,0,5000,5000,0
390000,0,0,0,0,0,0,5000,20000,0
210000,-1,-1,-2,-2,-2,-2,0,0,0
50000,0,0,0,0,0,0,1763,1759,0
50000,0,0,0,0,0,0,1263,1363,0
340000,0,-1,-1,-1,2,-1,15074,528,0
300000,1,-1,0,0,0,0,4000,2000,0
150000,-1,-1,-1,-1,-1,-1,7129,11000,0
200000,0,0,0,0,0,0,3061,3200,0
350000,1,2,0,0,2,0,332,81256,1
20000,0,0,0,0,0,0,1300,1300,0
470000,0,0,0,0,0,0,6500,8000,1
200000,0,0,0,0,0,2,4900,6600,1
20000,1,3,2,0,0,0,0,0,0
230000,-2,-2,-2,-2,-2,-2,162,155,0
200000,0,0,0,0,0,0,5000,5000,1
70000,0,0,0,0,0,0,3000,3002,0
20000,2,0,0,-1,-1,-1,1515,1000,1
10000,0,0,0,0,0,0,1500,2257,0
100000,2,2,2,2,2,2,3300,3100,1
130000,-2,-1,-1,-1,-1,-1,6220,1628,0
240000,-2,-2,-2,-2,-2,-2,804,437,0
590000,0,0,-1,0,0,0,60092,68753,0
420000,0,0,0,0,0,0,13703,15581,0
360000,-1,-1,-1,-1,-1,-1,0,7799,0
280000,0,0,0,0,0,2,100000,101585,0
400000,-2,-2,-2,-2,-2,-2,2720,98,0
10000,0,0,0,0,0,0,2000,1400,0
110000,1,2,0,0,0,0,0,6307,1
220000,-1,2,-1,-1,-1,-1,1,291,0
130000,0,0,0,0,0,0,5000,5000,0
50000,0,0,0,0,0,0,5435,2109,0
520000,0,0,0,0,0,0,6501,7001,0
30000,1,3,2,0,0,0,0,1000,1
50000,0,0,0,0,-1,0,2000,1000,0
260000,0,0,-1,-1,-1,0,2796,12173,0
210000,-2,-2,-2,-2,-2,-2,245,141,0
500000,0,-1,-1,0,0,0,15785,154653,0
120000,0,0,0,0,0,0,5000,4200,0
110000,0,0,0,0,0,0,3300,3838,0
420000,-2,-2,-2,-2,-2,-1,8904,4866,0
80000,0,0,0,0,0,-1,3008,3000,1
300000,0,0,0,0,-1,0,2052,3012,0
260000,2,2,2,0,0,2,13400,0,1
500000,1,-2,-2,-2,-2,-2,0,0,0
20000,3,2,0,0,0,0,0,1096,0
160000,0,0,0,0,0,0,5145,5187,0
290000,-2,-2,-2,-2,-2,-2,0,0,0
360000,0,0,0,0,0,0,6000,6000,0
200000,-2,-2,-2,-1,0,0,5752,5028,0
180000,0,0,0,0,0,0,6241,2324,0
100000,-1,2,0,0,-1,0,0,1020,1
500000,-2,-2,-2,-2,-2,-2,0,0,1
50000,0,0,0,0,0,0,1500,2000,0
290000,0,0,0,0,0,0,11000,9500,0
270000,-2,-2,-2,-2,-2,-2,0,0,0
250000,-2,-2,-2,-2,-2,-2,22581,0,0
80000,2,0,0,0,0,0,2379,6036,1
360000,-1,-1,-1,-1,-1,-1,1102,6353,0
50000,1,2,0,0,0,0,1500,1500,0
420000,0,0,0,0,0,0,15000,6000,0
180000,0,0,0,-1,0,0,20000,11000,0
180000,-2,-2,-2,-2,-1,-1,0,0,0
220000,-1,-1,-1,-1,-1,-1,12001,5874,0
210000,-2,-2,-2,-2,-2,-2,5854,1032,0
180000,0,0,0,0,0,0,3700,3700,0
210000,1,2,0,0,0,0,0,9400,0
20000,1,2,2,2,0,0,1000,3000,0
50000,2,2,2,2,2,2,0,3008,1
250000,-2,-2,-2,-2,-2,-2,2518,0,0
50000,1,-2,-2,-2,-2,-2,0,0,0
50000,0,0,0,0,0,0,1756,1982,0
50000,0,0,0,0,0,0,1785,1973,1
50000,0,0,0,0,0,0,1986,1638,0
50000,2,2,2,2,0,0,4000,1500,0
370000,0,0,0,0,0,0,15901,13603,0
20000,1,2,2,2,2,0,1000,900,1
300000,0,0,0,0,0,0,10001,11001,0
50000,0,0,0,0,0,0,1818,1948,0
200000,-1,-1,-1,-1,-1,-1,3943,1443,0
180000,-1,-1,-1,-1,-1,-1,316,316,1
490000,0,0,0,0,0,0,10000,10000,0
330000,0,0,0,0,0,0,194000,6710,0
160000,1,2,2,2,0,0,7700,6100,1
80000,0,0,0,0,0,0,3500,2500,0
30000,1,2,0,0,0,0,6,1335,0
150000,-2,-2,-2,-1,0,0,1406,133122,0
50000,0,0,0,0,0,0,1296,1318,0
50000,0,0,2,0,0,0,5500,0,0
200000,-2,-2,-2,-2,-1,-1,17380,20341,0
240000,0,0,0,2,0,0,2000,234000,0
50000,0,0,0,0,0,0,1853,2126,0
150000,0,0,0,0,-2,-2,5000,3000,0
190000,1,2,0,0,0,0,0,6586,0
450000,-2,-2,-2,-2,-2,-2,15110,40,0
30000,3,2,2,7,7,7,0,0,1
410000,0,0,0,0,0,0,15120,16284,1
50000,0,0,0,2,2,-2,1750,5600,1
240000,-1,-1,-1,-1,0,0,1211,2455,0
20000,0,0,0,0,0,0,2302,2004,0
290000,-2,-2,-2,-2,-2,-2,42863,2632,0
330000,0,0,0,0,0,0,2000,2000,0
170000,0,0,0,0,0,0,4970,5300,0
70000,2,2,0,0,0,0,0,7463,1
120000,-2,-2,-1,-1,0,0,9326,3538,0
250000,-2,-2,-2,-2,-2,-2,0,0,1
290000,0,0,0,0,0,0,10000,11000,0
20000,0,0,0,0,0,0,3000,1500,0
80000,2,2,2,0,0,2,6865,37,1
30000,1,2,0,0,0,0,0,2006,0
50000,2,0,0,-2,-1,-1,1000,0,1
30000,2,0,0,2,-1,-1,1704,2168,1
200000,0,0,0,0,0,2,7758,5001,1
70000,0,0,0,0,0,0,1841,1600,0
50000,0,0,0,0,0,0,2200,2100,0
30000,0,0,0,0,-1,0,3000,3376,0
70000,2,2,2,2,0,0,6000,2000,0
80000,2,0,0,0,0,0,5400,3451,1
50000,0,0,0,0,0,0,1800,1800,0
300000,0,0,0,-1,0,0,1214,2000,0
30000,-1,0,0,0,0,0,1157,25885,0
50000,0,0,0,0,0,0,1833,1804,0
50000,0,0,0,0,0,0,1700,2016,0
80000,-1,-1,-1,0,0,-1,3473,10020,0
50000,0,0,0,0,0,0,1500,1500,0
50000,0,0,0,0,0,0,1965,2150,0
40000,2,2,2,0,0,0,1327,1000,1
160000,0,0,0,0,-1,-1,2000,3181,0
60000,0,0,0,0,0,0,3126,1392,0
30000,0,0,0,2,0,0,1451,3564,1
30000,0,0,2,0,0,2,3200,0,0
30000,0,0,0,0,0,0,1521,1573,0
90000,-1,-1,-1,0,0,0,4657,10967,0
100000,0,0,0,0,0,0,2916,3000,0
50000,0,0,0,0,0,2,1160,1181,0
90000,0,0,0,0,-1,-1,1505,1536,0
90000,2,2,0,0,0,2,0,2368,1
50000,2,0,0,0,0,0,4034,2000,1
80000,0,0,0,0,0,0,2300,2200,0
60000,0,0,0,0,0,0,1276,1144,0
80000,0,0,0,0,0,0,3000,3000,0
20000,2,2,2,2,2,2,2845,0,0
30000,2,2,2,2,2,2,2379,7,0
80000,0,0,0,0,0,-1,2007,2000,0
160000,-1,2,-1,2,-1,-1,0,632,0
460000,-1,0,0,0,0,0,2000,3000,0
90000,1,2,0,0,0,0,3000,3500,1
30000,3,2,2,7,7,7,0,0,0
220000,0,0,0,0,0,0,8200,7729,0
70000,0,0,0,0,0,0,3000,2500,0
110000,2,2,2,2,2,2,5500,5300,1
50000,0,0,0,-1,-1,0,2352,809,0
120000,-2,-2,-2,-2,-2,-2,316,316,0
150000,0,0,0,0,0,0,6000,4500,0
140000,0,0,0,0,0,0,10207,9120,0
120000,0,0,0,0,0,0,5367,20000,0
40000,0,0,0,0,-1,-1,2000,2000,0
90000,2,0,0,0,0,2,3300,3350,1
50000,3,2,2,2,0,0,0,3200,1
130000,-2,-2,-1,2,-1,2,2788,740,0
180000,-2,-2,-2,-2,-2,-2,100,100,0
220000,0,0,-1,-1,-1,-1,2012,3791,0
160000,0,0,0,2,0,0,4000,2230,0
70000,0,-1,-1,2,0,0,24336,3010,0
60000,0,0,2,2,0,0,3000,1500,1
140000,0,0,0,0,2,2,2824,2508,0
70000,0,0,2,2,2,2,6800,3100,0
320000,-1,-1,-1,-1,-1,-1,390,944,0
60000,0,0,0,2,0,0,1116,2420,0
360000,1,-2,-2,-2,-2,-2,0,0,1
500000,0,0,-1,-1,-2,-1,2013,1044,0
200000,1,-2,-2,-1,-1,0,0,0,0
160000,-1,-1,-1,0,0,0,2060,2164,0
80000,0,-1,-1,-2,-2,-2,2900,0,0
20000,0,0,0,0,0,0,2000,2000,0
110000,1,2,0,0,0,0,0,5200,0
30000,-1,-1,-2,-1,0,-1,0,0,0
140000,1,-2,-1,-1,-2,-2,0,1170,0
150000,0,0,0,0,0,-1,1609,2000,0
140000,0,0,0,0,0,0,2615,5000,0
460000,0,0,0,0,0,0,16000,17610,1
60000,0,0,0,0,0,0,2030,2083,0
90000,1,2,2,3,2,2,7500,7300,1
130000,2,2,2,2,0,0,0,11323,1
300000,0,0,0,0,0,0,10000,1377,0
130000,1,2,2,2,2,2,5000,4100,0
160000,-1,-1,-1,-1,-1,-1,2122,5822,0
20000,0,0,0,0,0,2,1500,1600,0
20000,2,2,2,0,0,0,2994,0,1
210000,-1,-1,-1,-1,-1,-1,4055,3856,0
100000,0,0,0,2,2,2,3421,7728,0
120000,0,0,0,0,0,2,3000,3000,1
60000,0,0,0,0,0,0,1993,2627,0
30000,2,2,2,2,0,0,0,3400,1
290000,0,0,0,0,0,0,2009,2569,0
260000,0,0,0,0,0,0,2000,3030,0
130000,0,0,2,0,0,0,12000,0,0
180000,1,-2,-2,-2,-2,-2,0,0,0
80000,0,0,0,0,0,0,2491,2540,0
70000,0,0,0,0,0,0,2195,1881,0
290000,0,0,0,0,0,0,2000,2000,0
80000,-1,0,0,2,2,2,2000,4000,0
300000,-2,-2,-2,-2,-2,-2,1378,1422,0
200000,0,0,0,0,0,0,7000,7200,0
30000,0,0,0,0,2,0,2226,1539,0
240000,0,0,0,0,0,0,3583,2768,0
500000,-1,-1,-1,-1,0,0,258,1563,0
30000,2,0,0,0,0,0,1665,1676,0
180000,2,2,2,2,0,0,1721,2005,0
180000,-2,-2,-2,-2,-2,-2,0,0,1
180000,0,0,0,0,0,0,10000,5000,0
260000,0,0,0,0,0,0,9553,7893,0
80000,-1,-1,-2,-1,0,0,0,0,0
400000,-2,-2,-2,-2,-1,0,0,0,0
360000,-2,-2,-2,-2,-2,-1,750,2,0
130000,1,-2,-2,-2,-2,-2,0,0,0
50000,0,0,0,0,0,0,2000,2000,0
290000,-1,0,0,0,0,0,15000,2000,0
360000,-1,-1,-1,-1,-1,0,13537,5762,0
240000,0,0,0,0,0,0,9000,10500,0
80000,0,0,0,0,0,0,3500,2600,0
230000,1,-2,-2,-1,-1,-1,0,0,1
230000,0,0,0,0,0,0,30500,25000,0
330000,-1,-1,-1,-1,0,0,2911,2579,0
30000,1,2,2,0,0,0,3207,0,0
120000,0,0,0,0,0,0,5000,5000,0
60000,-2,-2,-2,-2,-2,-2,0,0,0
230000,-2,-2,-2,-2,-2,-2,430,430,1
330000,1,-1,-1,-2,-2,-2,22359,5895,0
380000,-1,-1,-2,-1,0,-1,0,0,0
150000,-1,-1,-1,-1,0,-1,4493,11848,0
170000,0,0,0,0,0,0,4200,4300,1
200000,-1,2,-1,-1,-1,-1,233,3049,0
200000,0,0,0,0,0,0,1462,1559,0
260000,0,0,0,0,0,0,5300,3500,0
430000,-1,-1,-1,-1,-1,-1,909,5319,0
20000,1,2,2,2,0,0,1000,1900,1
200000,0,0,0,0,0,0,3190,4195,0
290000,-2,-2,-2,-2,-2,-2,4739,11527,0
240000,0,0,0,0,0,0,7200,7500,0
290000,-1,-1,-1,-1,-1,-1,1573,11886,0
490000,0,0,0,0,0,0,10000,11547,0
230000,-2,-2,-2,-2,-2,-2,1483,1640,0
290000,0,0,0,0,0,0,2121,48345,0
20000,-1,2,2,2,-1,-1,0,2294,0
300000,0,0,0,-1,-1,-2,1818,7217,0
130000,-1,-1,-1,2,0,-1,390,1170,1
150000,0,0,0,0,0,0,3459,4913,0
50000,0,0,0,0,0,0,1600,3000,0
200000,-2,-2,-2,-2,-2,-2,0,198,0
180000,-1,-1,-1,-1,-1,0,825,7609,0
300000,-1,-1,-2,-1,-1,-1,0,0,0
30000,1,2,2,2,2,2,1500,0,1
420000,1,-1,0,0,0,-1,5526,2000,0
320000,-1,-1,-1,-1,-1,0,2610,9439,0
380000,0,0,2,0,0,0,5700,2500,0
270000,0,0,0,0,0,0,1700,1700,0
150000,0,0,0,0,0,0,7877,8069,0
180000,0,0,0,0,0,0,7400,6100,0
180000,-2,-2,-2,-2,-2,-2,0,0,1
140000,0,0,0,0,0,0,10000,8000,1
90000,-1,0,0,0,0,0,4200,5000,0
100000,0,0,0,0,-2,-2,8000,5000,0
60000,-1,2,2,2,2,-1,0,0,1
140000,0,0,0,2,0,0,7000,16000,0
50000,1,2,2,2,2,0,0,3200,0
140000,1,-1,-1,-1,-1,0,797,190,0
230000,1,2,0,0,0,2,1017,5028,0
240000,1,-2,-1,-1,-1,-1,0,2489,0
180000,0,0,-2,-2,-2,-2,0,0,0
80000,0,0,0,0,0,0,1400,1352,0
150000,0,0,0,0,0,0,2230,2306,0
300000,1,-2,-2,-2,-1,-1,0,0,0
420000,2,0,0,0,0,0,16272,17029,1
60000,-1,-1,-1,-1,-2,-2,1596,1562,0
30000,0,0,0,0,0,0,1720,1450,0
210000,-1,-1,-1,-1,0,0,1570,17036,0
170000,-2,-2,-2,-2,-2,-2,0,0,1
270000,0,0,-1,0,0,0,10203,15908,0
120000,-1,-1,-2,-2,-2,-2,0,0,0
150000,0,0,0,0,-1,-1,1237,1354,0
150000,-1,-1,-1,-1,-1,-1,5538,18987,1
240000,-2,-2,-2,-2,-2,-2,7375,4908,0
130000,-1,0,-1,-1,0,-1,70000,792,0
150000,0,0,0,0,0,0,5530,4100,0
20000,0,0,0,0,0,0,1594,1640,0
390000,-2,-2,-2,-2,-2,-2,1017,0,0
270000,0,0,0,0,0,0,6000,6079,0
180000,-1,2,-1,-1,-1,-1,0,316,1
200000,0,0,0,0,0,0,20000,2513,0
180000,-1,-1,-2,-2,-2,-2,0,0,0
330000,0,0,0,0,0,0,4000,4600,0
140000,0,0,-1,0,0,-2,4500,4117,0
220000,-1,-1,-1,-1,-1,-1,1086,2099,0
400000,-1,-1,-1,-1,-1,-1,5949,4403,0
150000,0,0,0,0,0,0,7000,3500,0
200000,2,2,-2,-2,-2,-2,0,0,1
30000,-1,-1,0,0,0,0,25166,1437,0
170000,0,0,0,0,0,0,3458,3426,0
180000,1,2,-1,0,0,0,0,3842,0
300000,0,0,0,-1,-1,-1,1060,1182,0
100000,0,0,0,2,0,0,4500,25445,0
500000,-1,0,-1,0,0,0,2700,36861,0
80000,0,0,0,0,0,0,1578,2000,0
60000,0,0,0,0,0,0,2200,2100,0
50000,0,0,0,0,0,-1,1366,1400,0
500000,-1,-1,0,0,0,-1,6342,1228,0
50000,2,2,2,2,2,2,2300,1500,1
160000,0,-1,-1,2,2,2,2000,3037,0
180000,1,-2,-2,-2,-2,-2,0,0,0
520000,1,2,2,0,0,2,5022,0,0
160000,-1,-1,-1,-1,-1,-1,20415,2141,0
380000,-1,-1,-1,-1,-1,-1,14985,10472,0
440000,0,0,0,2,0,0,15003,30000,0
280000,2,0,0,0,0,0,2000,3000,0
130000,0,0,0,0,0,0,10000,5000,0
250000,1,-2,-2,-1,-1,-1,0,0,0
360000,1,-1,-1,-1,-1,-1,791,173,0
470000,-1,-1,-1,-1,0,-1,1960,0,0
330000,0,0,0,0,0,0,6972,4989,0
240000,-1,-1,-1,-1,-1,-1,1323,329,0
360000,-1,-1,-2,-1,-1,-1,0,0,0
80000,2,2,0,0,0,0,4,3716,1
280000,0,0,0,0,0,0,1200,1200,0
60000,1,-1,3,2,-1,-1,780,0,0
220000,2,2,0,0,0,2,0,2100,1
140000,0,0,0,0,2,2,3000,3000,0
230000,0,0,-1,-1,0,0,5576,2525,0
360000,1,-1,-1,-1,-1,-1,1197,23931,0
390000,0,0,0,0,0,0,5153,10000,0
280000,0,0,0,0,0,0,1300,1300,0
310000,0,0,0,0,0,0,3021,7000,0
500000,0,0,0,0,0,0,15000,14500,0
230000,0,0,0,0,0,0,2429,2579,0
30000,-2,-2,-2,-2,-2,-2,0,0,0
120000,-2,-2,-2,-2,-2,-2,77,1460,0
200000,-2,-2,-2,-2,-2,-2,10000,10000,0
390000,0,0,0,0,0,0,5000,2506,0
200000,0,0,0,0,0,0,3000,2800,0
600000,1,2,0,0,0,0,33,15287,0
20000,2,2,3,2,2,0,3400,0,1
140000,0,0,0,0,0,0,1996,3000,0
90000,-1,2,-1,-1,-2,-2,0,432,1
20000,0,0,0,0,0,0,1200,1208,0
30000,0,0,0,0,0,0,4000,5022,0
250000,0,0,0,0,0,0,5200,5200,0
350000,0,0,0,0,0,0,5100,5400,0
150000,-1,-1,0,-1,-1,-1,5119,1002,0
300000,0,0,0,0,0,0,5400,5800,0
50000,0,0,0,0,0,0,1770,2009,1
390000,-2,-2,-2,-2,-2,-2,15657,0,0
120000,-1,2,-1,-1,0,-1,0,316,0
140000,0,0,0,0,0,0,5357,5829,0
80000,0,0,0,0,0,0,2500,2200,0
50000,0,0,0,0,0,0,1831,1189,0
140000,-2,-2,-2,-2,-2,-2,367,0,1
330000,-2,-2,-2,-2,-2,-2,0,98,0
280000,2,2,2,0,0,0,3315,0,0
470000,0,-1,-1,-1,-1,-1,1359,7650,1
100000,0,0,0,0,0,0,4057,3232,0
160000,0,0,0,0,0,0,6018,5810,0
320000,-1,-1,-1,-1,-1,0,2869,1026,0
130000,0,0,-2,-2,-2,-2,0,0,0
50000,2,2,2,2,0,0,2000,2100,0
540000,0,0,0,0,0,0,3100,3070,0
50000,0,0,0,0,0,0,2000,2000,0
140000,0,0,0,0,0,0,10000,10200,0
50000,0,0,0,0,0,0,1500,1600,0
360000,-2,-2,-2,-2,-2,-2,0,0,0
420000,1,-1,-1,-1,-1,0,23621,29052,0
360000,-2,-2,-2,-2,-2,-2,1120,7065,0
110000,-1,-1,-1,-1,-1,-1,390,390,1
170000,-2,-1,0,0,-1,-1,2939,3000,0
350000,1,-2,-2,-2,-2,-1,7619,5875,0
240000,2,0,0,0,0,0,8500,6500,0
240000,-2,-2,-2,-2,-2,-2,4006,696,0
80000,1,-1,-1,-2,-2,-1,2412,0,0
60000,-1,-1,-1,-1,-1,-1,694,694,0
220000,2,0,0,0,0,0,8490,8100,1
500000,0,0,0,0,0,0,18609,9800,0
20000,0,0,2,0,0,0,2500,800,0
360000,3,2,2,0,0,0,8000,0,1
300000,0,0,0,0,0,-1,1110,1500,0
60000,0,0,0,0,-2,-2,2000,1043,1
360000,3,2,2,2,2,2,0,0,1
50000,0,0,0,0,0,0,1800,1600,0
130000,0,0,2,0,0,0,5000,0,0
50000,0,0,0,0,0,0,1763,1840,0
150000,0,0,0,0,0,0,4465,10629,0
30000,0,0,0,0,0,0,1464,1458,0
350000,0,0,0,0,0,0,2001,2010,0
50000,0,0,-1,-1,0,0,5204,5196,0
20000,0,0,0,2,0,0,1229,2200,0
20000,1,-2,-2,-2,-1,0,0,0,0
180000,-2,-2,-2,-2,-2,-1,0,0,0
50000,1,-2,-2,-2,-2,-2,0,0,0
150000,1,2,0,0,0,0,0,6000,1
120000,0,0,0,0,0,0,3500,5390,0
20000,0,0,-1,-1,0,0,2000,631,1
60000,-1,-1,-1,0,0,-1,836,6842,0
80000,1,2,2,0,0,0,2000,0,1
50000,0,0,0,0,-2,-2,3000,2000,0
50000,0,0,2,2,2,0,2000,3134,0
30000,0,0,0,0,0,0,1630,2231,0
20000,0,0,2,2,0,0,3100,1700,1
50000,-2,-2,-2,-2,-2,-2,0,0,0
150000,0,0,0,0,0,0,3000,60086,0
50000,1,-2,-2,-1,-1,-1,0,0,0
500000,0,0,0,0,0,0,43018,3030,0
120000,0,0,2,0,0,0,3900,3300,0
260000,0,0,0,0,0,0,10000,9000,0
20000,2,2,2,0,0,-2,2455,0,1
20000,1,2,0,0,0,0,0,2000,0
200000,-2,-2,-2,-2,-2,-2,11958,73912,0
80000,1,-2,-2,-2,-2,-2,0,0,0
160000,-2,-2,-2,-2,-2,-2,0,0,0
200000,-1,2,2,-2,-2,-2,0,27,0
90000,0,0,0,0,0,0,3535,3703,0
20000,1,2,-1,-1,-1,-1,50,1491,0
120000,-1,-1,-1,-1,-1,-1,396,396,0
490000,0,0,0,0,0,0,8030,9071,0
290000,-1,-1,-1,-1,-1,0,8042,2980,0
160000,0,0,0,0,-2,-2,8365,9368,0
220000,2,0,0,0,0,0,5000,5000,0
290000,0,0,0,0,0,0,5000,3530,0
360000,-2,-2,-2,-2,-2,-2,0,0,1
120000,2,2,2,2,2,2,1000,3000,1
360000,0,0,0,0,0,0,8000,10000,0
80000,-1,-1,-1,-1,-1,-1,390,390,1
420000,-1,-1,0,0,0,0,150298,10617,0
360000,0,0,-2,-2,-2,-2,0,0,0
230000,0,0,0,0,0,0,2000,2500,0
50000,1,2,2,2,-2,-2,2400,0,1
60000,0,0,0,0,0,-1,2400,2800,0
200000,0,0,0,0,0,0,6657,10000,0
480000,-1,-1,-1,-1,-1,-1,668,645,0
360000,-2,-2,-2,-2,-2,-2,0,0,0
100000,2,2,0,0,0,0,0,3100,1
150000,-2,-2,-2,-2,-2,-2,10943,10273,1
20000,0,0,-1,0,0,0,1300,20398,0
500000,-1,-1,-2,-2,-2,-2,0,0,0
180000,1,-2,-2,-2,-2,-2,0,0,0
230000,0,0,0,0,0,0,1768,1769,0
180000,-1,-1,-2,-2,-2,-2,5739,2385,0
60000,1,-2,-2,-2,-2,-2,0,0,1
200000,1,-1,-1,-1,-1,-1,581,581,1
30000,-1,0,0,0,2,0,4200,36444,0
20000,0,0,0,2,-1,-1,1161,2717,1
110000,0,0,0,0,0,0,3486,2958,0
80000,0,0,0,0,0,0,4000,3200,1
160000,0,0,0,-2,-2,-2,8000,0,0
20000,0,0,0,0,0,0,1312,1363,1
30000,1,2,2,2,2,2,1000,1500,0
30000,0,0,0,-1,-1,-1,1402,10096,0
150000,1,2,2,2,2,2,3000,3000,1
280000,0,0,0,0,0,0,7000,8000,0
50000,1,2,0,0,0,0,0,3518,0
50000,2,2,2,0,0,0,4500,0,1
280000,1,-1,-1,2,-1,-1,7936,2980,0
200000,0,0,2,0,0,0,6582,0,0
210000,-2,-2,-2,-2,-2,-2,3623,10362,1
360000,-2,-2,-2,-2,-2,-2,0,0,0
50000,1,2,2,2,0,0,0,4690,0
90000,0,0,0,0,0,0,5000,2200,0
270000,0,0,0,0,0,0,1737,2000,0
50000,-1,-1,-1,-1,-1,-1,1261,0,0
80000,0,0,0,-2,-2,-2,3300,0,0
160000,0,0,0,0,0,0,2000,5060,0
200000,-1,-1,-1,-1,-1,-1,3707,697,0
30000,2,2,2,2,2,2,1500,1500,1
260000,0,0,0,0,0,0,6200,6000,1
520000,-1,-1,-1,-1,-1,-1,10000,10000,0
140000,-1,-1,-1,-1,-1,-1,1003,1170,1
20000,0,0,0,0,0,0,1304,1429,1
50000,2,2,2,2,-2,-2,2700,103,1
50000,0,0,0,-1,0,0,5011,10000,0
170000,0,0,0,0,0,0,7080,8271,0
180000,0,0,0,0,-1,0,5000,2000,0
360000,-2,-2,-1,2,2,-2,0,1300,0
220000,1,2,0,0,0,0,0,2000,0
500000,0,0,0,0,0,0,5000,5571,0
80000,0,0,2,2,0,0,7100,2600,0
150000,0,0,0,0,0,0,4000,7041,0
140000,-1,-1,-1,2,0,0,500,792,1
190000,0,0,0,0,0,0,5500,6000,0
200000,0,0,0,0,0,0,11000,12003,0
260000,0,0,0,0,0,0,3014,3017,0
210000,0,0,0,0,0,0,5346,7056,0
240000,2,2,-1,-1,0,0,836,836,1
140000,1,-2,-2,-2,-2,-2,0,0,1
200000,-2,-2,-2,-2,-2,-2,5048,621,0
200000,0,0,0,0,0,0,10000,10000,0
500000,-1,-1,-2,-2,-2,-2,0,0,0
50000,2,2,2,2,2,2,0,3400,1
130000,1,-2,-2,-2,-1,-1,0,0,0
230000,0,0,0,0,0,0,9000,10000,0
260000,-2,-2,-1,-1,-2,-2,2615,1586,0
260000,0,0,0,0,0,0,247562,9000,0
160000,-2,-2,-2,-2,-2,-2,400,0,0
250000,1,2,0,0,0,0,0,2000,1
180000,1,-2,-2,-2,-2,-2,0,0,0
20000,2,0,0,0,0,2,1250,1554,1
270000,2,0,0,0,0,0,6000,7000,1
280000,-1,-1,-1,-1,-1,-1,3200,3203,0
